Date,Close,High,Low,Open,Volume,nifty100_return
2024-05-28,23873.900390625,24028.150390625,23840.05078125,24011.44921875,6268900,-0.0035872186241256987
2024-05-29,23687.69921875,23816.349609375,23670.94921875,23744.94921875,6800600,-0.0077993611780385885
2024-05-30,23466.30078125,23696.19921875,23393.30078125,23609.900390625,8160500,-0.009346557276645573
2024-05-31,23518.05078125,23620.55078125,23439.69921875,23561.849609375,16943700,0.002205290066057186
2024-06-03,24344.19921875,24445.19921875,24133.150390625,24444.69921875,15509100,0.03512826999075336
2024-06-04,22739.599609375,24268.05078125,22003.75,24268.05078125,28987000,-0.06591301668855598
2024-06-05,23550.75,23597.19921875,22563.650390625,23027.69921875,17826100,0.035671269703912545
2024-06-06,23806.94921875,23917.05078125,23627.44921875,23754.94921875,11616800,0.010878601265352561
2024-06-07,24266.05078125,24291.349609375,23758.099609375,23812.94921875,9767300,0.01928435089609959
2024-06-10,24271.150390625,24417.80078125,24229.150390625,24328.94921875,7961800,0.00021015407166879996
2024-06-11,24271.05078125,24403.650390625,24222.349609375,24306.400390625,7613900,-4.104023641149368e-06
2024-06-12,24348.80078125,24445.80078125,24313.400390625,24358.849609375,7520000,0.003203404776362717
2024-06-13,24449.5,24527.150390625,24376.75,24527.05078125,7324900,0.0041356952095785715
2024-06-14,24571.650390625,24592.900390625,24411.150390625,24529.0,6718300,0.00499602816519773
2024-06-18,24683.55078125,24700.599609375,24612.94921875,24689.75,7086100,0.004554044553217951
2024-06-19,24599.900390625,24763.599609375,24499.30078125,24762.5,8627800,-0.003388912371899977
2024-06-20,24649.849609375,24695.5,24532.849609375,24668.650390625,6763400,0.0020304642684259022
2024-06-21,24555.5,24746.400390625,24480.30078125,24743.55078125,10694400,-0.003827593712341204
2024-06-24,24621.599609375,24635.849609375,24382.150390625,24443.75,6291900,0.0026918453859623437
2024-06-25,24757.80078125,24786.69921875,24626.0,24674.099609375,6549700,0.0055317759217861084
2024-06-26,24867.150390625,24888.30078125,24689.94921875,24754.650390625,7797800,0.004416773942935048
2024-06-27,25026.55078125,25070.25,24819.599609375,24878.44921875,10641000,0.006410078682963727
2024-06-28,25007.25,25165.80078125,24981.75,25075.650390625,8102600,-0.0007712121985448128
2024-07-01,25155.69921875,25172.94921875,24996.650390625,25004.0,0,0.005936247238300885
2024-07-02,25120.099609375,25247.599609375,25039.05078125,25241.75,0,-0.001415170735881044
2024-07-03,25306.900390625,25328.650390625,25211.0,25287.0,0,0.007436307345703552
2024-07-04,25342.55078125,25433.400390625,25319.599609375,25394.349609375,5871900,0.0014087221301193331
2024-07-05,25391.25,25426.400390625,25229.30078125,25272.400390625,8555500,0.0019216384005840137
2024-07-08,25393.55078125,25427.25,25310.0,25414.5,9034500,9.061315413783078e-05
2024-07-09,25515.099609375,25524.44921875,25414.25,25440.849609375,7457500,0.004786602282290886
2024-07-10,25425.650390625,25557.69921875,25165.0,25557.650390625,8570600,-0.003505736607711807
2024-07-11,25433.75,25508.30078125,25312.0,25503.650390625,7462700,0.0003185605579625328
2024-07-12,25577.30078125,25677.69921875,25458.05078125,25514.75,9376500,0.005644106010714189
2024-07-15,25696.05078125,25726.25,25599.349609375,25674.900390625,8263000,0.004642788581000312
2024-07-16,25679.099609375,25762.25,25655.0,25736.099609375,7180900,-0.0006596800426378335
2024-07-18,25784.80078125,25812.69921875,25501.599609375,25621.44921875,8659700,0.0041162335706042
2024-07-19,25450.849609375,25821.099609375,25428.30078125,25820.44921875,8198400,-0.012951473804592717
2024-07-22,25490.400390625,25567.900390625,25275.099609375,25357.25,6912400,0.0015540063242300839
2024-07-23,25419.599609375,25575.44921875,24895.55078125,25566.19921875,10340700,-0.0027775468476375353
2024-07-24,25389.0,25476.0,25288.5,25398.05078125,7739200,-0.0012037801478081978
2024-07-25,25407.5,25428.599609375,25184.69921875,25203.0,8650900,0.0007286620189845827
2024-07-26,25841.900390625,25863.30078125,25438.69921875,25451.900390625,8085200,0.017097329159696972
2024-07-29,25901.94921875,26040.69921875,25832.80078125,25966.099609375,10381400,0.0023237001620355358
2024-07-30,25914.099609375,26031.80078125,25869.099609375,25920.400390625,8309700,0.0004690917475895784
2024-07-31,26025.599609375,26054.30078125,25931.44921875,25960.400390625,7592400,0.004302676985916243
2024-08-01,26057.80078125,26145.599609375,25983.650390625,26101.099609375,9220800,0.001237288375995682
2024-08-02,25771.900390625,25930.849609375,25743.80078125,25833.75,10729300,-0.010971777435289987
2024-08-05,25043.05078125,25375.650390625,24871.55078125,25291.05078125,12672600,-0.028280786373058198
2024-08-06,24940.75,25427.349609375,24905.30078125,25199.19921875,8560700,-0.004084996757926729
2024-08-07,25349.0,25373.599609375,25171.650390625,25286.19921875,8032000,0.016368794041879298
2024-08-08,25161.25,25383.0,25125.75,25314.0,6536900,-0.00740660381080116
2024-08-09,25425.400390625,25477.900390625,25362.900390625,25443.05078125,5263600,0.010498301579810132
2024-08-12,25386.05078125,25501.30078125,25233.900390625,25356.19921875,6182600,-0.001547649546140839
2024-08-13,25155.150390625,25414.30078125,25131.80078125,25396.75,5645300,-0.009095561677342157
2024-08-14,25160.650390625,25224.19921875,25090.349609375,25210.0,6129100,0.000218643097520399
2024-08-16,25578.5,25599.44921875,25221.25,25355.80078125,5763500,0.01660726582531802
2024-08-19,25638.19921875,25701.400390625,25604.44921875,25699.94921875,5627600,0.0023339608948922397
2024-08-20,25782.349609375,25801.94921875,25673.900390625,25718.349609375,6500000,0.0056224850035324625
2024-08-21,25853.19921875,25871.599609375,25746.599609375,25775.69921875,5395000,0.00274798885471772
2024-08-22,25910.44921875,25961.80078125,25877.5,25958.099609375,4868600,0.0022144261340963922
2024-08-23,25905.94921875,25972.05078125,25880.5,25956.30078125,5493500,-0.00017367510543753184
2024-08-26,26076.80078125,26102.75,25952.94921875,25998.55078125,4603700,0.006595070539872072
2024-08-27,26083.150390625,26134.849609375,26038.25,26098.75,4786200,0.0002434964867148448
2024-08-28,26116.80078125,26193.599609375,26033.94921875,26116.150390625,4761200,0.0012901198712980122
2024-08-29,26188.900390625,26222.349609375,26023.349609375,26107.44921875,6674200,0.0027606600815657245
2024-08-30,26274.349609375,26309.05078125,26242.55078125,26291.150390625,10228000,0.003262802846834667
2024-09-02,26335.0,26383.5,26261.69921875,26383.44921875,5638600,0.002308349836502188
2024-09-03,26341.69921875,26394.150390625,26309.0,26394.0,5431300,0.00025438461173332705
2024-09-04,26275.75,26291.0,26137.0,26143.0,5732100,-0.0025036053370109945
2024-09-05,26239.099609375,26359.69921875,26222.0,26339.44921875,6010800,-0.0013948370883799521
2024-09-06,25928.55078125,26254.849609375,25877.44921875,26195.400390625,7266500,-0.01183534621035709
2024-09-09,26011.25,26035.400390625,25786.30078125,25898.900390625,6089500,0.0031895040894380777
2024-09-10,26115.19921875,26214.75,25979.900390625,26086.5,6113100,0.003996317699072494
2024-09-11,25987.80078125,26204.099609375,25950.05078125,26118.80078125,6634200,-0.004878325316719501
2024-09-12,26461.099609375,26497.5,26041.599609375,26145.900390625,7163700,0.018212346327761697
2024-09-13,26419.900390625,26511.0,26387.099609375,26511.0,6001500,-0.0015569730418687477
2024-09-16,26453.400390625,26522.0,26409.80078125,26486.80078125,4336200,0.0012679835845212928
2024-09-17,26471.30078125,26495.599609375,26408.05078125,26491.94921875,4848500,0.0006766763576959711
2024-09-18,26420.150390625,26525.849609375,26318.099609375,26461.900390625,5343500,-0.0019322960759536878
2024-09-19,26425.25,26638.900390625,26332.75,26540.150390625,7189300,0.00019301969517959705
2024-09-20,26821.0,26879.0,26454.5,26532.44921875,10123000,0.0149762064691914
2024-09-23,27024.099609375,27039.55078125,26898.19921875,26920.05078125,5640500,0.0075724100285223805
2024-09-24,27027.5,27087.900390625,26975.25,27013.599609375,7822100,0.00012582808212480145
2024-09-25,27051.650390625,27076.80078125,26921.94921875,26997.75,6010500,0.0008935488160206617
2024-09-26,27256.25,27284.900390625,27056.849609375,27068.30078125,7406100,0.007563294897745099
2024-09-27,27253.849609375,27335.650390625,27228.25,27283.25,13164800,-8.806753038292925e-05
2024-09-30,26890.150390625,27203.0,26870.650390625,27147.349609375,7125900,-0.013344875089678743
2024-10-01,26885.25,26994.150390625,26828.5,26879.94921875,6214000,-0.00018223738260347844
2024-10-03,26305.25,26713.099609375,26267.849609375,26511.55078125,8920900,-0.02157316744311477
2024-10-04,26056.0,26520.80078125,26007.55078125,26238.5,8284900,-0.009475294855589622
2024-10-07,25749.650390625,26189.94921875,25644.400390625,26141.650390625,8840500,-0.011757353752494648
2024-10-08,26057.349609375,26091.349609375,25698.5,25772.0,7460500,0.011949646464405106
2024-10-09,26076.599609375,26331.19921875,26042.599609375,26129.30078125,6690500,0.0007387551032078665
2024-10-10,26079.44921875,26241.150390625,26059.94921875,26168.0,5319400,0.00010927841120733639
2024-10-11,26054.099609375,26118.099609375,26002.19921875,26077.400390625,3947800,-0.0009720147523964995
2024-10-14,26197.900390625,26222.599609375,26105.599609375,26117.55078125,4198400,0.005519314941064168
2024-10-15,26149.099609375,26291.55078125,26091.599609375,26272.650390625,4879600,-0.0018627745171312382
2024-10-16,26058.099609375,26188.69921875,25987.80078125,26106.75,4833700,-0.003480043342194983
2024-10-17,25765.349609375,26109.80078125,25752.5,26105.55078125,5284700,-0.011234510742858528
2024-10-18,25853.80078125,25888.849609375,25547.55078125,25671.400390625,6449700,0.003432950579596028
2024-10-21,25739.5,25991.44921875,25673.05078125,25956.849609375,5200500,-0.004421043629797561
2024-10-22,25348.05078125,25828.150390625,25322.599609375,25760.150390625,6980700,-0.015208112774140914
2024-10-23,25320.650390625,25491.69921875,25240.650390625,25266.400390625,8448300,-0.001080966377314807
2024-10-24,25275.5,25376.849609375,25217.94921875,25315.05078125,5620900,-0.001783144979629614
2024-10-25,25022.19921875,25326.599609375,24897.19921875,25305.30078125,7678800,-0.010021593291922981
2024-10-28,25175.19921875,25321.650390625,24932.75,25086.94921875,7561200,0.0061145704525185085
2024-10-29,25321.30078125,25339.099609375,24952.05078125,25171.94921875,7660900,0.005803392506669169
2024-10-30,25195.05078125,25364.55078125,25164.5,25227.19921875,6998600,-0.0049859207901944425
2024-10-31,25059.5,25235.900390625,25020.05078125,25207.80078125,6783300,-0.0053800558858518865
2024-11-01,25184.599609375,25250.900390625,25157.599609375,25171.0,1253900,0.004992103169456641
2024-11-04,24857.75,25195.400390625,24668.75,25192.94921875,7428900,-0.012978153889463884
2024-11-05,25060.80078125,25080.5,24671.69921875,24783.599609375,6767200,0.008168510072311452
2024-11-06,25403.150390625,25443.30078125,25078.30078125,25167.5,7603500,0.013660760977404207
2024-11-07,25110.69921875,25429.400390625,25097.80078125,25419.599609375,6498200,-0.011512397768700722
2024-11-08,25002.94921875,25186.55078125,24954.099609375,25118.25,5817100,-0.004290999587918454
2024-11-11,25013.30078125,25210.25,24845.349609375,24942.80078125,5662600,0.00041401365932602907
2024-11-12,24715.55078125,25132.650390625,24667.0,25094.349609375,5464400,-0.011903666877231767
2024-11-13,24347.0,24716.849609375,24293.900390625,24650.650390625,6914200,-0.01491169606180065
2024-11-14,24366.05078125,24508.30078125,24305.80078125,24348.80078125,6102800,0.0007824693494065116
2024-11-18,24301.0,24468.05078125,24195.349609375,24467.55078125,5753700,-0.002669730184591823
2024-11-19,24374.69921875,24640.150390625,24320.0,24386.150390625,6019600,0.0030327648553556408
2024-11-21,24135.099609375,24306.94921875,24014.25,24293.849609375,9536500,-0.009829848861917068
2024-11-22,24655.349609375,24704.55078125,24127.650390625,24185.349609375,7459900,0.02155574281524464
2024-11-25,24993.650390625,25153.55078125,24938.80078125,25041.44921875,13779700,0.013721191814751732
2024-11-26,24983.099609375,25113.69921875,24925.099609375,25112.150390625,4984000,-0.0004221384665745731
2024-11-27,25115.150390625,25187.5,24948.80078125,25004.44921875,6707300,0.005285604401162658
2024-11-28,24836.25,25230.099609375,24791.599609375,25135.900390625,7901900,-0.011104866436679073
2024-11-29,25053.94921875,25120.30078125,24856.75,24857.650390625,7467300,0.008765382002113853
2024-12-02,25198.150390625,25221.099609375,24953.25,25063.55078125,5015000,0.005755626413064041
2024-12-03,25393.25,25410.099609375,25221.30078125,25284.5,6731800,0.0077426162774068
2024-12-04,25428.400390625,25521.30078125,25308.900390625,25443.25,7397400,0.0013842415061089408
2024-12-05,25657.849609375,25784.400390625,25274.80078125,25508.900390625,7174300,0.009023344576349901
2024-12-06,25663.900390625,25735.55078125,25593.849609375,25693.30078125,7642200,0.00023582573528635464
2024-12-09,25594.19921875,25687.650390625,25556.05078125,25622.75,6242700,-0.0027159227870312552
2024-12-10,25600.19921875,25659.94921875,25494.599609375,25634.150390625,5504200,0.00023442811977503197
2024-12-11,25635.05078125,25681.55078125,25575.349609375,25603.25,5283800,0.0013613785659321032
2024-12-12,25546.400390625,25668.19921875,25530.900390625,25606.650390625,5754700,-0.003458171055773396
2024-12-13,25724.599609375,25745.75,25148.900390625,25493.849609375,6288600,0.006975511853928085
2024-12-16,25652.849609375,25748.349609375,25584.5,25719.849609375,4097700,-0.002789159057459245
2024-12-17,25321.650390625,25624.25,25288.349609375,25579.0,5477700,-0.012910815905183504
2024-12-18,25137.599609375,25358.80078125,25087.349609375,25290.69921875,4830700,-0.007268514429775941
2024-12-19,24884.94921875,24934.099609375,24776.44921875,24783.69921875,5422500,-0.01005069674714587
2024-12-20,24448.849609375,25002.0,24400.25,24902.599609375,10274800,-0.017524633285022517
2024-12-23,24599.75,24735.75,24502.80078125,24597.30078125,4929900,0.006172085518785897
2024-12-24,24572.5,24715.69921875,24534.900390625,24617.30078125,3877800,-0.001107734834703611
2024-12-26,24611.349609375,24692.849609375,24509.0,24623.25,3700,0.001581019813816198
2024-12-27,24632.0,24784.05078125,24618.099609375,24657.69921875,3286200,0.0008390596595782007
2024-12-30,24500.75,24732.099609375,24436.19921875,24623.099609375,11994100,-0.0053284345566742
2024-12-31,24495.55078125,24542.94921875,24300.75,24407.75,4577400,-0.00021220651408626612
2025-01-02,25028.80078125,25054.849609375,24599.94921875,24637.150390625,5531400,0.02176925943662278
2025-01-03,24879.849609375,25060.900390625,24849.900390625,25058.25,6687100,-0.005951190917088844
2025-01-06,24404.599609375,24929.150390625,24335.25,24920.400390625,7072500,-0.019101803566405784
2025-01-07,24478.099609375,24597.55078125,24411.650390625,24460.94921875,5856200,0.003011727345519022
2025-01-08,24426.0,24521.44921875,24232.900390625,24515.599609375,5428100,-0.002128417246698544
2025-01-09,24232.30078125,24431.349609375,24213.69921875,24419.400390625,5216600,-0.007930042526406278
2025-01-10,24064.75,24288.75,23982.900390625,24252.80078125,6034800,-0.006914357112125513
2025-01-13,23586.80078125,23931.75,23548.75,23808.099609375,7455700,-0.01986096754589184
2025-01-14,23770.599609375,23850.0,23674.30078125,23679.69921875,7915200,0.007792444165259926
2025-01-15,23839.25,23921.900390625,23755.55078125,23866.650390625,6108300,0.0028880378178564037
2025-01-16,23984.55078125,24049.099609375,23958.650390625,24036.75,6592700,0.0060950231760645845
2025-01-17,23926.0,23981.5,23802.44921875,23958.80078125,5451800,-0.0024411873202884182
2025-01-20,24048.80078125,24118.55078125,23874.150390625,24017.599609375,6247800,0.005132524502633018
2025-01-21,23664.75,24110.30078125,23630.80078125,24101.94921875,8384500,-0.015969643756599705
2025-01-22,23738.400390625,23755.0,23526.900390625,23731.650390625,7099900,0.003112240383904341
2025-01-23,23823.25,23880.30078125,23667.05078125,23709.400390625,5462300,0.0035743608658866943
2025-01-24,23660.19921875,23930.099609375,23618.099609375,23810.19921875,5289700,-0.006844187138614566
2025-01-27,23319.94921875,23538.0,23277.849609375,23501.69921875,6218700,-0.014380690409840802
2025-01-28,23440.05078125,23630.849609375,23305.5,23460.349609375,8110300,0.0051501639807789434
2025-01-29,23696.25,23717.25,23468.849609375,23504.0,5907400,0.010929977120823331
2025-01-30,23772.5,23852.69921875,23660.900390625,23714.30078125,7334900,0.003217808725009208
2025-01-31,24053.44921875,24096.650390625,23788.5,23819.75,7796200,0.01181824455778746
2025-02-03,23896.150390625,23917.900390625,23755.19921875,23888.30078125,7852400,-0.006539553919875374
2025-02-04,24279.650390625,24304.5,23975.349609375,24066.55078125,7489400,0.016048610078653436
2025-02-05,24271.349609375,24382.5,24251.0,24348.44921875,6113300,-0.00034188223950726293
2025-02-06,24161.0,24367.349609375,24108.94921875,24356.19921875,5580100,-0.004546496637021669
2025-02-07,24125.5,24262.69921875,24002.55078125,24207.80078125,6483700,-0.0014693100451140806
2025-02-10,23897.0,24140.150390625,23826.30078125,24113.25,4848300,-0.009471306294170034
2025-02-11,23530.80078125,23906.400390625,23442.5,23897.55078125,6260000,-0.015324066566933081
2025-02-12,23508.349609375,23612.30078125,23188.849609375,23510.80078125,7434000,-0.000954118480017474
2025-02-13,23504.849609375,23729.900390625,23470.44921875,23527.19921875,5345200,-0.00014888327161022286
2025-02-14,23325.150390625,23605.55078125,23165.900390625,23572.94921875,5665300,-0.007645197554394301
2025-02-17,23343.150390625,23361.900390625,23067.69921875,23202.0,5222600,0.0007716992044448645
2025-02-18,23331.400390625,23392.599609375,23174.900390625,23354.80078125,5003200,-0.0005033596495492842
2025-02-19,23368.55078125,23471.5,23181.30078125,23223.55078125,5214100,0.001592291504282306
2025-02-20,23411.400390625,23422.150390625,23253.19921875,23260.25,5548200,0.0018336442758521976
2025-02-21,23274.05078125,23442.349609375,23196.69921875,23359.900390625,5689700,-0.005866783151938226
2025-02-24,23021.69921875,23127.349609375,22985.75,23075.44921875,4495000,-0.01084261458702751
2025-02-25,22987.150390625,23101.900390625,22955.75,22993.150390625,5458700,-0.0015007071283800189
2025-02-27,22948.30078125,23052.900390625,22911.30078125,23008.94921875,6125700,-0.0016900576502446585
2025-02-28,22479.44921875,22839.44921875,22452.150390625,22821.150390625,12118200,-0.020430774677795638
2025-03-03,22514.19921875,22635.30078125,22327.94921875,22551.650390625,7028000,0.001545856380280597
2025-03-04,22504.900390625,22535.44921875,22324.05078125,22357.75,6328400,-0.0004130206024496319
2025-03-05,22818.80078125,22861.44921875,22493.94921875,22495.25,6581100,0.013948090645882871
2025-03-06,23038.80078125,23053.94921875,22775.349609375,22982.55078125,6939900,0.009641172737735237
2025-03-07,23027.69921875,23127.30078125,22956.349609375,23008.349609375,5775200,-0.0004818637309036422
2025-03-10,22890.75,23155.25,22861.650390625,23005.099609375,6104100,-0.005947151621577995
2025-03-11,22942.69921875,22973.599609375,22714.80078125,22752.599609375,7044600,0.0022694415320598793
2025-03-12,22919.900390625,23039.0,22755.75,22990.5,6803300,-0.0009937291121512315
2025-03-13,22837.849609375,23030.44921875,22817.0,23002.650390625,5706800,-0.0035798925759538136
2025-03-17,22960.80078125,23029.349609375,22806.150390625,22806.150390625,4962600,0.005383658005372327
2025-03-18,23340.400390625,23365.05078125,23055.94921875,23116.150390625,5919400,0.01653250742391288
2025-03-19,23468.349609375,23503.25,23321.55078125,23390.400390625,6374400,0.005481877628859877
2025-03-20,23730.69921875,23758.19921875,23509.849609375,23605.30078125,6126700,0.01117886914681887
2025-03-21,23902.099609375,23958.55078125,23681.75,23712.5,10640600,0.007222728207248785
2025-03-24,24214.19921875,24266.94921875,23989.80078125,24075.900390625,6801900,0.013057413970971377
2025-03-25,24159.900390625,24409.75,24097.150390625,24326.0,7028000,-0.0022424374902703104
2025-03-26,23990.400390625,24246.0,23958.94921875,24188.30078125,6679700,-0.007015757402119571
2025-03-27,24145.05078125,24194.75,23919.400390625,23934.900390625,16483400,0.0064463447090044035
2025-03-28,24057.349609375,24220.75,23992.80078125,24154.150390625,7313600,-0.003632262887726223
2025-04-01,23713.80078125,24110.599609375,23684.30078125,23902.30078125,6005800,-0.014280410506696928
2025-04-02,23901.849609375,23919.599609375,23683.900390625,23742.75,5337700,0.007929932019741237
2025-04-03,23833.30078125,23874.650390625,23709.849609375,23715.94921875,5334500,-0.002867929856696705
2025-04-04,23433.25,23801.44921875,23375.25,23781.75,7725700,-0.0167853703908577
2025-04-07,22677.900390625,22767.19921875,22177.349609375,22186.25,9983300,-0.03223409511591435
2025-04-08,23077.650390625,23225.94921875,22794.19921875,22992.80078125,7191500,0.017627293228841268
2025-04-09,22952.44921875,23012.400390625,22879.0,23011.80078125,5897600,-0.005425213128536721
2025-04-11,23369.25,23468.94921875,23257.75,23280.44921875,6183100,0.018159316126904246
2025-04-15,23917.400390625,23946.5,23745.55078125,23917.599609375,6787400,0.023456054029333373
2025-04-16,24037.25,24052.400390625,23865.0,23935.849609375,6122300,0.005010979764421997
2025-04-17,24418.349609375,24444.19921875,23906.150390625,24005.5,7496100,0.01585454281895804
2025-04-21,24725.80078125,24777.44921875,24475.0,24533.400390625,6700,0.012590989022327692
2025-04-22,24770.44921875,24855.94921875,24663.80078125,24792.44921875,7067400,0.0018057428309403711
2025-04-23,24937.0,24958.5,24700.25,24950.150390625,6941000,0.006723769108068156
2025-04-24,24860.900390625,24968.150390625,24824.099609375,24899.900390625,6411800,-0.003051674594979348
2025-04-25,24581.30078125,24986.849609375,24383.150390625,24906.099609375,7203100,-0.011246560059443245
2025-04-28,24874.0,24903.75,24590.099609375,24596.0,5484900,0.011907393402600608
2025-04-29,24870.400390625,25016.5,24834.349609375,24929.80078125,6073200,-0.00014471373221036643
2025-04-30,24843.80078125,24940.80078125,24710.30078125,24880.349609375,7071000,-0.001069528795564767
2025-05-02,24849.19921875,25098.400390625,24740.30078125,24822.44921875,6596200,0.00021729515332746807
2025-05-05,25010.19921875,25056.099609375,24915.349609375,24931.80078125,5882600,0.006479082025247607
2025-05-06,24837.44921875,25056.400390625,24791.30078125,25050.599609375,5847300,-0.006907182085558516
2025-05-07,24887.19921875,24919.05078125,24644.80078125,24650.55078125,6741300,0.002003023722840336
2025-05-08,24678.0,24932.25,24548.900390625,24910.400390625,7753800,-0.008405896417319259
2025-05-09,24437.55078125,24559.19921875,24303.55078125,24303.55078125,6332000,-0.009743464573709337
2025-05-12,25381.400390625,25401.25,24880.94921875,24907.19921875,6847000,0.03862292165952974
2025-05-13,25087.099609375,25438.19921875,25059.5,25333.25,7875700,-0.011595135678908575
2025-05-14,25193.30078125,25289.25,25059.25,25126.099609375,6599100,0.004233298130458696
2025-05-15,25573.05078125,25617.849609375,25049.5,25228.5,7528300,0.015073451601174348
2025-05-16,25593.099609375,25619.44921875,25511.349609375,25584.25,7822900,0.0007839826501927494
2025-05-19,25551.5,25663.349609375,25524.5,25594.099609375,5486000,-0.0016254228682703875
2025-05-20,25248.650390625,25627.5,25231.349609375,25612.849609375,6991900,-0.011852517831634102
2025-05-21,25409.099609375,25514.94921875,25252.900390625,25307.900390625,5577400,0.006354764166308646
2025-05-22,25221.900390625,25340.19921875,25073.650390625,25334.80078125,5951900,-0.007367408590933766
2025-05-23,25453.0,25497.599609375,25225.150390625,25255.05078125,4452500,0.009162656492803345
2025-05-26,25596.5,25677.55078125,25514.55078125,25527.44921875,4725500,0.00563784229756803
2025-05-27,25436.349609375,25645.80078125,25319.30078125,25561.69921875,7505500,-0.006256730046100056
2025-05-28,25361.099609375,25483.099609375,25346.099609375,25450.94921875,8815000,-0.0029583647479143327
2025-05-29,25436.30078125,25491.44921875,25296.849609375,25439.75,5803300,0.0029652173223277956
2025-05-30,25344.25,25471.849609375,25308.19921875,25421.30078125,12750100,-0.003618874538464878
2025-06-02,25333.650390625,25368.05078125,25158.80078125,25277.05078125,5903900,-0.00041822541108926803
2025-06-03,25162.05078125,25461.55078125,25133.400390625,25405.150390625,6128000,-0.006773584016873557
2025-06-04,25240.650390625,25263.19921875,25128.44921875,25183.25,5975400,0.003123736219210249
2025-06-05,25369.75,25507.75,25242.349609375,25314.599609375,6388000,0.00511474971433179
2025-06-06,25638.80078125,25654.75,25303.05078125,25376.30078125,6805600,0.010605180628504352
2025-06-09,25779.44921875,25800.25,25721.400390625,25795.349609375,5391200,0.005485765059762837
2025-06-10,25785.5,25878.80078125,25727.099609375,25876.599609375,5637600,0.00023471336406988286
2025-06-11,25807.099609375,25892.900390625,25760.94921875,25815.44921875,6155200,0.0008376649425063665
2025-06-12,25511.55078125,25852.55078125,25459.5,25834.0,6017400,-0.011452229525926061
2025-06-13,25331.349609375,25361.0,25070.25,25070.599609375,5547200,-0.00706351305023134
2025-06-16,25556.75,25575.349609375,25280.55078125,25343.650390625,4937000,0.00889808060371089
2025-06-17,25446.69921875,25591.69921875,25411.75,25588.75,4052300,-0.004306133653535715
2025-06-18,25398.05078125,25543.900390625,25335.150390625,25392.25,4072800,-0.0019117779120112477
2025-06-19,25320.44921875,25446.69921875,25261.80078125,25388.19921875,5293200,-0.0030554141011990277
2025-06-20,25648.80078125,25675.30078125,25318.400390625,25318.69921875,9868500,0.012967841117797141
2025-06-23,25532.94921875,25615.5,25375.349609375,25468.19921875,4364600,-0.004516841293597307
2025-06-24,25631.599609375,25890.849609375,25589.400390625,25757.400390625,6706400,0.0038636504455409337
2025-06-25,25822.349609375,25839.25,25716.30078125,25743.849609375,4552700,0.007441985787349337
2025-06-26,26121.099609375,26137.0,25849.44921875,25856.599609375,6635400,0.011569435179962673
2025-06-27,26223.599609375,26239.94921875,26117.55078125,26156.55078125,8916800,0.003924030823082569
2025-06-30,26139.5,26265.150390625,26088.150390625,26256.849609375,5151600,-0.0032070200364459067
2025-07-01,26156.099609375,26209.900390625,26107.349609375,26179.349609375,4875500,0.0006350392844163277
2025-07-02,26068.05078125,26223.19921875,25987.19921875,26198.900390625,5243900,-0.003366282795980835
2025-07-03,26003.0,26173.599609375,25984.400390625,26116.599609375,5036700,-0.0024954217634404197
2025-07-04,26066.650390625,26075.05078125,25938.05078125,26035.349609375,3686900,0.002447809507556853
2025-07-07,26074.55078125,26106.69921875,26018.400390625,26063.19921875,3867700,0.00030308422856828443
2025-07-08,26126.05078125,26149.5,26028.349609375,26052.30078125,3815400,0.0019751059349806255
2025-07-09,26084.0,26159.55078125,26030.94921875,26121.75,4573900,-0.0016095345447380005
2025-07-10,25971.349609375,26136.900390625,25958.05078125,26123.5,4295600,-0.004318754432794059
2025-07-11,25760.80078125,25947.099609375,25737.900390625,25885.599609375,4432800,-0.008106965224825902
2025-07-14,25724.150390625,25764.900390625,25644.599609375,25759.849609375,4604700,-0.0014227193842388797
2025-07-15,25849.150390625,25891.19921875,25733.44921875,25740.30078125,4187100,0.004859246976162801
2025-07-16,25872.19921875,25906.150390625,25777.25,25850.69921875,4739500,0.0008916667579665916
2025-07-17,25776.44921875,25902.80078125,25767.849609375,25896.0,4035600,-0.0037008836856283756
2025-07-18,25623.5,25809.0,25586.25,25779.69921875,4846500,-0.00593368068084188
2025-07-21,25745.349609375,25765.25,25535.5,25652.94921875,4637300,0.004755385071321339
2025-07-22,25703.900390625,25832.19921875,25686.25,25822.900390625,7572200,-0.0016099691547752926
2025-07-23,25846.0,25857.0,25708.80078125,25778.150390625,5246500,0.005528328666680737
2025-07-24,25701.900390625,25874.05078125,25648.55078125,25867.849609375,6328000,-0.005575315691983329
2025-07-25,25442.099609375,25650.94921875,25412.150390625,25650.94921875,4864200,-0.010108232360310776
2025-07-28,25285.0,25510.099609375,25251.400390625,25387.75,4479300,-0.006174789494068023
2025-07-29,25443.650390625,25468.099609375,25209.5,25216.94921875,4687700,0.006274486479137753
2025-07-30,25476.05078125,25520.0,25389.849609375,25510.650390625,4646900,0.0012734175374826684
2025-07-31,25380.5,25560.5,25237.5,25241.69921875,5911000,-0.003750611979480123
2025-08-01,25149.599609375,25385.05078125,25120.30078125,25353.55078125,4542700,-0.009097550900297513
2025-08-04,25330.19921875,25342.55078125,25132.599609375,25178.650390625,4369100,0.007181013303594552
2025-08-05,25257.94921875,25335.19921875,25189.0,25333.099609375,4057100,-0.002852326559931617
2025-08-06,25156.349609375,25275.19921875,25122.099609375,25256.69921875,4395900,-0.004022480546424512
